season,location,matchday_nr,home_team_id,home_team_name,home_team,away_team_id,away_team_name,away_team,goals_home,goals_away,draw,win_home,win_away,goals_total
2007,München,30,40,FC Bayern München,Bayern,16,VfB Stuttgart,Stuttgart,4,1,0,1,0,5
2007,Leverkusen,30,6,Bayer Leverkusen,Leverkusen,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2007,Dortmund,31,7,Borussia Dortmund,BVB,79,1. FC Nürnberg,Nürnberg,0,0,1,0,0,0
2007,Rostock,31,102,FC Hansa Rostock,Rostock,100,Hamburger SV,HSV,1,3,0,0,1,4
2007,Bielefeld,31,83,Arminia Bielefeld,Bielefeld,129,VfL Bochum,Bochum,2,0,0,1,0,2
2007,Gelsenkirchen,31,9,FC Schalke 04,Schalke,55,Hannover 96,Hannover,1,1,1,0,0,2
2007,Bremen,31,134,Werder Bremen,Bremen,93,FC Energie Cottbus,Cottbus,2,0,0,1,0,2
2007,Stuttgart,31,16,VfB Stuttgart,Stuttgart,91,Eintracht Frankfurt,Frankfurt,4,1,0,1,0,5
2007,Berlin,31,54,Hertha BSC,Hertha,105,Karlsruher SC,Karlsruhe,3,1,0,1,0,4
2007,Wolfsburg,31,131,VfL Wolfsburg,Wolfsburg,40,FC Bayern München,Bayern,0,0,1,0,0,0
2007,Duisburg,31,107,MSV Duisburg,Duisburg,6,Bayer Leverkusen,Leverkusen,3,2,0,1,0,5
2007,Dortmund,32,7,Borussia Dortmund,BVB,16,VfB Stuttgart,Stuttgart,3,2,0,1,0,5
2007,Bochum,32,129,VfL Bochum,Bochum,9,FC Schalke 04,Schalke,0,3,0,0,1,3
2007,Karlsruhe,32,105,Karlsruher SC,Karlsruhe,93,FC Energie Cottbus,Cottbus,1,1,1,0,0,2
2007,Hannover,32,55,Hannover 96,Hannover,102,FC Hansa Rostock,Rostock,3,0,0,1,0,3
2007,Hamburg,32,100,Hamburger SV,HSV,134,Werder Bremen,Bremen,0,1,0,0,1,1
2007,Leverkusen,32,6,Bayer Leverkusen,Leverkusen,54,Hertha BSC,Hertha,1,2,0,0,1,3
2007,München,32,40,FC Bayern München,Bayern,83,Arminia Bielefeld,Bielefeld,2,0,0,1,0,2
2007,Frankfurt,32,91,Eintracht Frankfurt,Frankfurt,131,VfL Wolfsburg,Wolfsburg,2,3,0,0,1,5
2007,Nürnberg,32,79,1. FC Nürnberg,Nürnberg,107,MSV Duisburg,Duisburg,2,0,0,1,0,2
2007,Wolfsburg,33,131,VfL Wolfsburg,Wolfsburg,16,VfB Stuttgart,Stuttgart,4,0,0,1,0,4
2007,Duisburg,33,107,MSV Duisburg,Duisburg,40,FC Bayern München,Bayern,2,3,0,0,1,5
2007,Rostock,33,102,FC Hansa Rostock,Rostock,6,Bayer Leverkusen,Leverkusen,1,2,0,0,1,3
2007,Berlin,33,54,Hertha BSC,Hertha,79,1. FC Nürnberg,Nürnberg,1,0,0,1,0,1
2007,Cottbus,33,93,FC Energie Cottbus,Cottbus,100,Hamburger SV,HSV,2,0,0,1,0,2
2007,Karlsruhe,33,105,Karlsruher SC,Karlsruhe,129,VfL Bochum,Bochum,1,3,0,0,1,4
2007,Bielefeld,33,83,Arminia Bielefeld,Bielefeld,7,Borussia Dortmund,BVB,2,2,1,0,0,4
2007,Bremen,33,134,Werder Bremen,Bremen,55,Hannover 96,Hannover,6,1,0,1,0,7
2007,Gelsenkirchen,33,9,FC Schalke 04,Schalke,91,Eintracht Frankfurt,Frankfurt,1,0,0,1,0,1
2007,Nürnberg,34,79,1. FC Nürnberg,Nürnberg,9,FC Schalke 04,Schalke,0,2,0,0,1,2
2007,Leverkusen,34,6,Bayer Leverkusen,Leverkusen,134,Werder Bremen,Bremen,0,1,0,0,1,1
2007,München,34,40,FC Bayern München,Bayern,54,Hertha BSC,Hertha,4,1,0,1,0,5
2007,Stuttgart,34,16,VfB Stuttgart,Stuttgart,83,Arminia Bielefeld,Bielefeld,2,2,1,0,0,4
2007,Hannover,34,55,Hannover 96,Hannover,93,FC Energie Cottbus,Cottbus,4,0,0,1,0,4
2007,Dortmund,34,7,Borussia Dortmund,BVB,131,VfL Wolfsburg,Wolfsburg,2,4,0,0,1,6
2007,Hamburg,34,100,Hamburger SV,HSV,105,Karlsruher SC,Karlsruhe,7,0,0,1,0,7
2007,Bochum,34,129,VfL Bochum,Bochum,102,FC Hansa Rostock,Rostock,1,2,0,0,1,3
2007,Frankfurt,34,91,Eintracht Frankfurt,Frankfurt,107,MSV Duisburg,Duisburg,4,2,0,1,0,6
2008,München,1,40,FC Bayern München,Bayern,100,Hamburger SV,HSV,2,2,1,0,0,4
2008,Gelsenkirchen,1,9,FC Schalke 04,Schalke,55,Hannover 96,Hannover,3,0,0,1,0,3
2008,Wolfsburg,1,131,VfL Wolfsburg,Wolfsburg,65,1. FC Köln,Köln,2,1,0,1,0,3
2008,Leverkusen,1,6,Bayer Leverkusen,Leverkusen,7,Borussia Dortmund,BVB,2,3,0,0,1,5
2008,Karlsruhe,1,105,Karlsruher SC,Karlsruhe,129,VfL Bochum,Bochum,1,0,0,1,0,1
2008,Cottbus,1,93,FC Energie Cottbus,Cottbus,175,TSG 1899 Hoffenheim,Hoffenheim,0,3,0,0,1,3
2008,Bielefeld,1,83,Arminia Bielefeld,Bielefeld,134,Werder Bremen,Bremen,2,2,1,0,0,4
2008,Frankfurt,1,91,Eintracht Frankfurt,Frankfurt,54,Hertha BSC,Hertha,0,2,0,0,1,2
2008,Gladbach,1,87,Borussia Mönchengladbach,Gladbach,16,VfB Stuttgart,Stuttgart,1,3,0,0,1,4
2008,Hannover,2,55,Hannover 96,Hannover,93,FC Energie Cottbus,Cottbus,0,0,1,0,0,0
2008,Bremen,2,134,Werder Bremen,Bremen,9,FC Schalke 04,Schalke,1,1,1,0,0,2
2008,Hamburg,2,100,Hamburger SV,HSV,105,Karlsruher SC,Karlsruhe,2,1,0,1,0,3
2008,Stuttgart,2,16,VfB Stuttgart,Stuttgart,6,Bayer Leverkusen,Leverkusen,0,2,0,0,1,2
2008,Berlin,2,54,Hertha BSC,Hertha,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2008,Dortmund,2,7,Borussia Dortmund,BVB,40,FC Bayern München,Bayern,1,1,1,0,0,2
2008,Sinsheim,2,175,TSG 1899 Hoffenheim,Hoffenheim,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2008,Bochum,2,129,VfL Bochum,Bochum,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2008,Köln,2,65,1. FC Köln,Köln,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2008,Karlsruhe,3,105,Karlsruher SC,Karlsruhe,65,1. FC Köln,Köln,0,2,0,0,1,2
2008,Gelsenkirchen,3,9,FC Schalke 04,Schalke,129,VfL Bochum,Bochum,1,0,0,1,0,1
2008,Wolfsburg,3,131,VfL Wolfsburg,Wolfsburg,91,Eintracht Frankfurt,Frankfurt,2,2,1,0,0,4
2008,Leverkusen,3,6,Bayer Leverkusen,Leverkusen,175,TSG 1899 Hoffenheim,Hoffenheim,5,2,0,1,0,7
2008,Cottbus,3,93,FC Energie Cottbus,Cottbus,7,Borussia Dortmund,BVB,0,1,0,0,1,1
2008,Bielefeld,3,83,Arminia Bielefeld,Bielefeld,100,Hamburger SV,HSV,2,4,0,0,1,6
2008,Gladbach,3,87,Borussia Mönchengladbach,Gladbach,134,Werder Bremen,Bremen,3,2,0,1,0,5
2008,München,3,40,FC Bayern München,Bayern,54,Hertha BSC,Hertha,4,1,0,1,0,5
2008,Stuttgart,3,16,VfB Stuttgart,Stuttgart,55,Hannover 96,Hannover,2,0,0,1,0,2
2008,Bremen,4,134,Werder Bremen,Bremen,93,FC Energie Cottbus,Cottbus,3,0,0,1,0,3
2008,Hamburg,4,100,Hamburger SV,HSV,6,Bayer Leverkusen,Leverkusen,3,2,0,1,0,5
2008,Berlin,4,54,Hertha BSC,Hertha,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2008,Dortmund,4,7,Borussia Dortmund,BVB,9,FC Schalke 04,Schalke,3,3,1,0,0,6
2008,Sinsheim,4,175,TSG 1899 Hoffenheim,Hoffenheim,16,VfB Stuttgart,Stuttgart,0,0,1,0,0,0
2008,Köln,4,65,1. FC Köln,Köln,40,FC Bayern München,Bayern,0,3,0,0,1,3
2008,Hannover,4,55,Hannover 96,Hannover,87,Borussia Mönchengladbach,Gladbach,5,1,0,1,0,6
2008,Bochum,4,129,VfL Bochum,Bochum,83,Arminia Bielefeld,Bielefeld,2,0,0,1,0,2
2008,Leverkusen,5,6,Bayer Leverkusen,Leverkusen,55,Hannover 96,Hannover,4,0,0,1,0,4
2008,München,5,40,FC Bayern München,Bayern,134,Werder Bremen,Bremen,2,5,0,0,1,7
2008,Gelsenkirchen,5,9,FC Schalke 04,Schalke,91,Eintracht Frankfurt,Frankfurt,1,0,0,1,0,1
2008,Cottbus,5,93,FC Energie Cottbus,Cottbus,129,VfL Bochum,Bochum,1,1,1,0,0,2
2008,Bielefeld,5,83,Arminia Bielefeld,Bielefeld,65,1. FC Köln,Köln,2,0,0,1,0,2
2008,Gladbach,5,87,Borussia Mönchengladbach,Gladbach,54,Hertha BSC,Hertha,0,1,0,0,1,1
2008,Wolfsburg,5,131,VfL Wolfsburg,Wolfsburg,100,Hamburger SV,HSV,3,0,0,1,0,3
2008,Stuttgart,5,16,VfB Stuttgart,Stuttgart,105,Karlsruher SC,Karlsruhe,3,1,0,1,0,4
2008,Sinsheim,5,175,TSG 1899 Hoffenheim,Hoffenheim,7,Borussia Dortmund,BVB,4,1,0,1,0,5
2008,Köln,6,65,1. FC Köln,Köln,9,FC Schalke 04,Schalke,1,0,0,1,0,1
2008,Bremen,6,134,Werder Bremen,Bremen,175,TSG 1899 Hoffenheim,Hoffenheim,5,4,0,1,0,9
2008,Hamburg,6,100,Hamburger SV,HSV,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2008,Hannover,6,55,Hannover 96,Hannover,40,FC Bayern München,Bayern,1,0,0,1,0,1
2008,Berlin,6,54,Hertha BSC,Hertha,93,FC Energie Cottbus,Cottbus,0,1,0,0,1,1
2008,Bochum,6,129,VfL Bochum,Bochum,6,Bayer Leverkusen,Leverkusen,2,3,0,0,1,5
2008,Dortmund,6,7,Borussia Dortmund,BVB,16,VfB Stuttgart,Stuttgart,3,0,0,1,0,3
2008,Frankfurt,6,91,Eintracht Frankfurt,Frankfurt,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2008,Karlsruhe,6,105,Karlsruher SC,Karlsruhe,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2008,Bielefeld,7,83,Arminia Bielefeld,Bielefeld,105,Karlsruher SC,Karlsruhe,1,2,0,0,1,3
2008,München,7,40,FC Bayern München,Bayern,129,VfL Bochum,Bochum,3,3,1,0,0,6
2008,Stuttgart,7,16,VfB Stuttgart,Stuttgart,134,Werder Bremen,Bremen,4,1,0,1,0,5
2008,Leverkusen,7,6,Bayer Leverkusen,Leverkusen,54,Hertha BSC,Hertha,0,1,0,0,1,1
2008,Gladbach,7,87,Borussia Mönchengladbach,Gladbach,65,1. FC Köln,Köln,1,2,0,0,1,3
2008,Sinsheim,7,175,TSG 1899 Hoffenheim,Hoffenheim,91,Eintracht Frankfurt,Frankfurt,2,1,0,1,0,3
2008,Gelsenkirchen,7,9,FC Schalke 04,Schalke,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2008,Dortmund,7,7,Borussia Dortmund,BVB,55,Hannover 96,Hannover,1,1,1,0,0,2
2008,Cottbus,7,93,FC Energie Cottbus,Cottbus,100,Hamburger SV,HSV,1,2,0,0,1,3
2008,Bochum,8,129,VfL Bochum,Bochum,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,4
2008,Bremen,8,134,Werder Bremen,Bremen,7,Borussia Dortmund,BVB,3,3,1,0,0,6
2008,Wolfsburg,8,131,VfL Wolfsburg,Wolfsburg,83,Arminia Bielefeld,Bielefeld,4,1,0,1,0,5
2008,Hannover,8,55,Hannover 96,Hannover,175,TSG 1899 Hoffenheim,Hoffenheim,2,5,0,0,1,7
2008,Frankfurt,8,91,Eintracht Frankfurt,Frankfurt,6,Bayer Leverkusen,Leverkusen,0,2,0,0,1,2
2008,Berlin,8,54,Hertha BSC,Hertha,16,VfB Stuttgart,Stuttgart,2,1,0,1,0,3
2008,Karlsruhe,8,105,Karlsruher SC,Karlsruhe,40,FC Bayern München,Bayern,0,1,0,0,1,1
2008,Köln,8,65,1. FC Köln,Köln,93,FC Energie Cottbus,Cottbus,1,0,0,1,0,1
2008,Hamburg,8,100,Hamburger SV,HSV,9,FC Schalke 04,Schalke,1,1,1,0,0,2
2008,Frankfurt,4,91,Eintracht Frankfurt,Frankfurt,105,Karlsruher SC,Karlsruhe,2,1,0,1,0,3
2008,Leverkusen,9,6,Bayer Leverkusen,Leverkusen,65,1. FC Köln,Köln,2,0,0,1,0,2
2008,München,9,40,FC Bayern München,Bayern,131,VfL Wolfsburg,Wolfsburg,4,2,0,1,0,6
2008,Gelsenkirchen,9,9,FC Schalke 04,Schalke,83,Arminia Bielefeld,Bielefeld,0,0,1,0,0,0
2008,Hannover,9,55,Hannover 96,Hannover,134,Werder Bremen,Bremen,1,1,1,0,0,2
2008,Cottbus,9,93,FC Energie Cottbus,Cottbus,91,Eintracht Frankfurt,Frankfurt,2,3,0,0,1,5
2008,Gladbach,9,87,Borussia Mönchengladbach,Gladbach,105,Karlsruher SC,Karlsruhe,1,0,0,1,0,1
2008,Stuttgart,9,16,VfB Stuttgart,Stuttgart,129,VfL Bochum,Bochum,2,0,0,1,0,2
2008,Dortmund,9,7,Borussia Dortmund,BVB,54,Hertha BSC,Hertha,1,1,1,0,0,2
2008,Sinsheim,9,175,TSG 1899 Hoffenheim,Hoffenheim,100,Hamburger SV,HSV,3,0,0,1,0,3
2008,Bremen,10,134,Werder Bremen,Bremen,6,Bayer Leverkusen,Leverkusen,0,2,0,0,1,2
2008,Wolfsburg,10,131,VfL Wolfsburg,Wolfsburg,87,Borussia Mönchengladbach,Gladbach,3,0,0,1,0,3
2008,Karlsruhe,10,105,Karlsruher SC,Karlsruhe,9,FC Schalke 04,Schalke,0,3,0,0,1,3
2008,Bielefeld,10,83,Arminia Bielefeld,Bielefeld,93,FC Energie Cottbus,Cottbus,1,1,1,0,0,2
2008,Hamburg,10,100,Hamburger SV,HSV,16,VfB Stuttgart,Stuttgart,2,0,0,1,0,2
2008,Frankfurt,10,91,Eintracht Frankfurt,Frankfurt,40,FC Bayern München,Bayern,1,2,0,0,1,3
2008,Berlin,10,54,Hertha BSC,Hertha,55,Hannover 96,Hannover,3,0,0,1,0,3
2008,Bochum,10,129,VfL Bochum,Bochum,175,TSG 1899 Hoffenheim,Hoffenheim,1,3,0,0,1,4
2008,Köln,10,65,1. FC Köln,Köln,7,Borussia Dortmund,BVB,0,1,0,0,1,1
2008,Leverkusen,11,6,Bayer Leverkusen,Leverkusen,131,VfL Wolfsburg,Wolfsburg,2,0,0,1,0,2
2008,München,11,40,FC Bayern München,Bayern,83,Arminia Bielefeld,Bielefeld,3,1,0,1,0,4
2008,Bremen,11,134,Werder Bremen,Bremen,54,Hertha BSC,Hertha,5,1,0,1,0,6
2008,Stuttgart,11,16,VfB Stuttgart,Stuttgart,65,1. FC Köln,Köln,1,3,0,0,1,4
2008,Hannover,11,55,Hannover 96,Hannover,100,Hamburger SV,HSV,3,0,0,1,0,3
2008,Cottbus,11,93,FC Energie Cottbus,Cottbus,9,FC Schalke 04,Schalke,0,2,0,0,1,2
2008,Sinsheim,11,175,TSG 1899 Hoffenheim,Hoffenheim,105,Karlsruher SC,Karlsruhe,4,1,0,1,0,5
2008,Dortmund,11,7,Borussia Dortmund,BVB,129,VfL Bochum,Bochum,1,1,1,0,0,2
2008,Gladbach,11,87,Borussia Mönchengladbach,Gladbach,91,Eintracht Frankfurt,Frankfurt,1,2,0,0,1,3
2008,Köln,12,65,1. FC Köln,Köln,55,Hannover 96,Hannover,2,1,0,1,0,3
2008,Hamburg,12,100,Hamburger SV,HSV,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2008,Karlsruhe,12,105,Karlsruher SC,Karlsruhe,6,Bayer Leverkusen,Leverkusen,3,3,1,0,0,6
2008,Bochum,12,129,VfL Bochum,Bochum,134,Werder Bremen,Bremen,0,0,1,0,0,0
2008,Bielefeld,12,83,Arminia Bielefeld,Bielefeld,87,Borussia Mönchengladbach,Gladbach,0,2,0,0,1,2
2008,Wolfsburg,12,131,VfL Wolfsburg,Wolfsburg,93,FC Energie Cottbus,Cottbus,3,0,0,1,0,3
2008,Gelsenkirchen,12,9,FC Schalke 04,Schalke,40,FC Bayern München,Bayern,1,2,0,0,1,3
2008,Frankfurt,12,91,Eintracht Frankfurt,Frankfurt,16,VfB Stuttgart,Stuttgart,2,2,1,0,0,4
2008,Berlin,12,54,Hertha BSC,Hertha,175,TSG 1899 Hoffenheim,Hoffenheim,1,0,0,1,0,1
2008,Hannover,13,55,Hannover 96,Hannover,129,VfL Bochum,Bochum,1,1,1,0,0,2
2008,Stuttgart,13,16,VfB Stuttgart,Stuttgart,83,Arminia Bielefeld,Bielefeld,0,0,1,0,0,0
2008,Leverkusen,13,6,Bayer Leverkusen,Leverkusen,9,FC Schalke 04,Schalke,2,1,0,1,0,3
2008,Berlin,13,54,Hertha BSC,Hertha,100,Hamburger SV,HSV,2,1,0,1,0,3
2008,Dortmund,13,7,Borussia Dortmund,BVB,91,Eintracht Frankfurt,Frankfurt,4,0,0,1,0,4
2008,Cottbus,13,93,FC Energie Cottbus,Cottbus,105,Karlsruher SC,Karlsruhe,1,0,0,1,0,1
2008,Gladbach,13,87,Borussia Mönchengladbach,Gladbach,40,FC Bayern München,Bayern,2,2,1,0,0,4
2008,Sinsheim,13,175,TSG 1899 Hoffenheim,Hoffenheim,131,VfL Wolfsburg,Wolfsburg,3,2,0,1,0,5
2008,Bremen,13,134,Werder Bremen,Bremen,65,1. FC Köln,Köln,3,1,0,1,0,4
2008,Karlsruhe,14,105,Karlsruher SC,Karlsruhe,7,Borussia Dortmund,BVB,0,1,0,0,1,1
2008,München,14,40,FC Bayern München,Bayern,93,FC Energie Cottbus,Cottbus,4,1,0,1,0,5
2008,Gelsenkirchen,14,9,FC Schalke 04,Schalke,87,Borussia Mönchengladbach,Gladbach,3,1,0,1,0,4
2008,Wolfsburg,14,131,VfL Wolfsburg,Wolfsburg,16,VfB Stuttgart,Stuttgart,4,1,0,1,0,5
2008,Frankfurt,14,91,Eintracht Frankfurt,Frankfurt,55,Hannover 96,Hannover,4,0,0,1,0,4
2008,Bochum,14,129,VfL Bochum,Bochum,54,Hertha BSC,Hertha,2,3,0,0,1,5
2008,Bielefeld,14,83,Arminia Bielefeld,Bielefeld,6,Bayer Leverkusen,Leverkusen,2,1,0,1,0,3
2008,Köln,14,65,1. FC Köln,Köln,175,TSG 1899 Hoffenheim,Hoffenheim,1,3,0,0,1,4
2008,Hamburg,14,100,Hamburger SV,HSV,134,Werder Bremen,Bremen,2,1,0,1,0,3
2008,Berlin,15,54,Hertha BSC,Hertha,65,1. FC Köln,Köln,2,1,0,1,0,3
2008,Bremen,15,134,Werder Bremen,Bremen,91,Eintracht Frankfurt,Frankfurt,5,0,0,1,0,5
2008,Leverkusen,15,6,Bayer Leverkusen,Leverkusen,40,FC Bayern München,Bayern,0,2,0,0,1,2
2008,Hannover,15,55,Hannover 96,Hannover,105,Karlsruher SC,Karlsruhe,3,2,0,1,0,5
2008,Gladbach,15,87,Borussia Mönchengladbach,Gladbach,93,FC Energie Cottbus,Cottbus,1,3,0,0,1,4
2008,Sinsheim,15,175,TSG 1899 Hoffenheim,Hoffenheim,83,Arminia Bielefeld,Bielefeld,3,0,0,1,0,3
2008,Stuttgart,15,16,VfB Stuttgart,Stuttgart,9,FC Schalke 04,Schalke,2,0,0,1,0,2
2008,Bochum,15,129,VfL Bochum,Bochum,100,Hamburger SV,HSV,1,1,1,0,0,2
2008,Dortmund,15,7,Borussia Dortmund,BVB,131,VfL Wolfsburg,Wolfsburg,0,0,1,0,0,0
2008,München,16,40,FC Bayern München,Bayern,175,TSG 1899 Hoffenheim,Hoffenheim,2,1,0,1,0,3
2008,Gelsenkirchen,16,9,FC Schalke 04,Schalke,54,Hertha BSC,Hertha,1,0,0,1,0,1
2008,Frankfurt,16,91,Eintracht Frankfurt,Frankfurt,129,VfL Bochum,Bochum,4,0,0,1,0,4
2008,Karlsruhe,16,105,Karlsruher SC,Karlsruhe,134,Werder Bremen,Bremen,1,0,0,1,0,1
2008,Cottbus,16,93,FC Energie Cottbus,Cottbus,16,VfB Stuttgart,Stuttgart,0,3,0,0,1,3
2008,Bielefeld,16,83,Arminia Bielefeld,Bielefeld,7,Borussia Dortmund,BVB,0,0,1,0,0,0
2008,Gladbach,16,87,Borussia Mönchengladbach,Gladbach,6,Bayer Leverkusen,Leverkusen,1,3,0,0,1,4
2008,Wolfsburg,16,131,VfL Wolfsburg,Wolfsburg,55,Hannover 96,Hannover,2,1,0,1,0,3
2008,Köln,16,65,1. FC Köln,Köln,100,Hamburger SV,HSV,1,2,0,0,1,3
2008,Dortmund,17,7,Borussia Dortmund,BVB,87,Borussia Mönchengladbach,Gladbach,2,1,0,1,0,3
2008,Bremen,17,134,Werder Bremen,Bremen,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2008,Hamburg,17,100,Hamburger SV,HSV,91,Eintracht Frankfurt,Frankfurt,1,0,0,1,0,1
2008,Stuttgart,17,16,VfB Stuttgart,Stuttgart,40,FC Bayern München,Bayern,2,2,1,0,0,4
2008,Leverkusen,17,6,Bayer Leverkusen,Leverkusen,93,FC Energie Cottbus,Cottbus,1,1,1,0,0,2
2008,Hannover,17,55,Hannover 96,Hannover,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2008,Berlin,17,54,Hertha BSC,Hertha,105,Karlsruher SC,Karlsruhe,4,0,0,1,0,4
2008,Bochum,17,129,VfL Bochum,Bochum,65,1. FC Köln,Köln,1,2,0,0,1,3
2008,Sinsheim,17,175,TSG 1899 Hoffenheim,Hoffenheim,9,FC Schalke 04,Schalke,1,1,1,0,0,2
2008,Hamburg,18,100,Hamburger SV,HSV,40,FC Bayern München,Bayern,1,0,0,1,0,1
2008,Hannover,18,55,Hannover 96,Hannover,9,FC Schalke 04,Schalke,1,0,0,1,0,1
2008,Köln,18,65,1. FC Köln,Köln,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2008,Dortmund,18,7,Borussia Dortmund,BVB,6,Bayer Leverkusen,Leverkusen,1,1,1,0,0,2
2008,Berlin,18,54,Hertha BSC,Hertha,91,Eintracht Frankfurt,Frankfurt,2,1,0,1,0,3
2008,Sinsheim,18,175,TSG 1899 Hoffenheim,Hoffenheim,93,FC Energie Cottbus,Cottbus,2,0,0,1,0,2
2008,Stuttgart,18,16,VfB Stuttgart,Stuttgart,87,Borussia Mönchengladbach,Gladbach,2,0,0,1,0,2
2008,Bochum,18,129,VfL Bochum,Bochum,105,Karlsruher SC,Karlsruhe,2,0,0,1,0,2
2008,Bremen,18,134,Werder Bremen,Bremen,83,Arminia Bielefeld,Bielefeld,1,2,0,0,1,3
2008,Bielefeld,19,83,Arminia Bielefeld,Bielefeld,54,Hertha BSC,Hertha,1,1,1,0,0,2
2008,Gelsenkirchen,19,9,FC Schalke 04,Schalke,134,Werder Bremen,Bremen,1,0,0,1,0,1
2008,Karlsruhe,19,105,Karlsruher SC,Karlsruhe,100,Hamburger SV,HSV,3,2,0,1,0,5
2008,Leverkusen,19,6,Bayer Leverkusen,Leverkusen,16,VfB Stuttgart,Stuttgart,2,4,0,0,1,6
2008,Wolfsburg,19,131,VfL Wolfsburg,Wolfsburg,129,VfL Bochum,Bochum,2,0,0,1,0,2
2008,Gladbach,19,87,Borussia Mönchengladbach,Gladbach,175,TSG 1899 Hoffenheim,Hoffenheim,1,1,1,0,0,2
2008,Frankfurt,19,91,Eintracht Frankfurt,Frankfurt,65,1. FC Köln,Köln,2,2,1,0,0,4
2008,Cottbus,19,93,FC Energie Cottbus,Cottbus,55,Hannover 96,Hannover,3,1,0,1,0,4
2008,München,19,40,FC Bayern München,Bayern,7,Borussia Dortmund,BVB,3,1,0,1,0,4
2008,Sinsheim,20,175,TSG 1899 Hoffenheim,Hoffenheim,6,Bayer Leverkusen,Leverkusen,1,4,0,0,1,5
2008,Berlin,20,54,Hertha BSC,Hertha,40,FC Bayern München,Bayern,2,1,0,1,0,3
2008,Bochum,20,129,VfL Bochum,Bochum,9,FC Schalke 04,Schalke,2,1,0,1,0,3
2008,Frankfurt,20,91,Eintracht Frankfurt,Frankfurt,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2008,Hannover,20,55,Hannover 96,Hannover,16,VfB Stuttgart,Stuttgart,3,3,1,0,0,6
2008,Köln,20,65,1. FC Köln,Köln,105,Karlsruher SC,Karlsruhe,0,0,1,0,0,0
2008,Bremen,20,134,Werder Bremen,Bremen,87,Borussia Mönchengladbach,Gladbach,1,1,1,0,0,2
2008,Dortmund,20,7,Borussia Dortmund,BVB,93,FC Energie Cottbus,Cottbus,1,1,1,0,0,2
2008,Hamburg,20,100,Hamburger SV,HSV,83,Arminia Bielefeld,Bielefeld,2,0,0,1,0,2
2008,Gelsenkirchen,21,9,FC Schalke 04,Schalke,7,Borussia Dortmund,BVB,1,1,1,0,0,2
2008,Cottbus,21,93,FC Energie Cottbus,Cottbus,134,Werder Bremen,Bremen,2,1,0,1,0,3
2008,Gladbach,21,87,Borussia Mönchengladbach,Gladbach,55,Hannover 96,Hannover,3,2,0,1,0,5
2008,Karlsruhe,21,105,Karlsruher SC,Karlsruhe,91,Eintracht Frankfurt,Frankfurt,0,1,0,0,1,1
2008,Wolfsburg,21,131,VfL Wolfsburg,Wolfsburg,54,Hertha BSC,Hertha,2,1,0,1,0,3
2008,Bielefeld,21,83,Arminia Bielefeld,Bielefeld,129,VfL Bochum,Bochum,1,1,1,0,0,2
2008,Stuttgart,21,16,VfB Stuttgart,Stuttgart,175,TSG 1899 Hoffenheim,Hoffenheim,3,3,1,0,0,6
2008,München,21,40,FC Bayern München,Bayern,65,1. FC Köln,Köln,1,2,0,0,1,3
2008,Leverkusen,21,6,Bayer Leverkusen,Leverkusen,100,Hamburger SV,HSV,1,2,0,0,1,3
2008,Köln,22,65,1. FC Köln,Köln,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2008,Frankfurt,22,91,Eintracht Frankfurt,Frankfurt,9,FC Schalke 04,Schalke,1,2,0,0,1,3
2008,Hannover,22,55,Hannover 96,Hannover,6,Bayer Leverkusen,Leverkusen,1,0,0,1,0,1
2008,Bochum,22,129,VfL Bochum,Bochum,93,FC Energie Cottbus,Cottbus,3,2,0,1,0,5
2008,Berlin,22,54,Hertha BSC,Hertha,87,Borussia Mönchengladbach,Gladbach,2,1,0,1,0,3
2008,Dortmund,22,7,Borussia Dortmund,BVB,175,TSG 1899 Hoffenheim,Hoffenheim,0,0,1,0,0,0
2008,Bremen,22,134,Werder Bremen,Bremen,40,FC Bayern München,Bayern,0,0,1,0,0,0
2008,Hamburg,22,100,Hamburger SV,HSV,131,VfL Wolfsburg,Wolfsburg,1,3,0,0,1,4
2008,Karlsruhe,22,105,Karlsruher SC,Karlsruhe,16,VfB Stuttgart,Stuttgart,0,2,0,0,1,2
2008,Gelsenkirchen,23,9,FC Schalke 04,Schalke,65,1. FC Köln,Köln,1,0,0,1,0,1
2008,Sinsheim,23,175,TSG 1899 Hoffenheim,Hoffenheim,134,Werder Bremen,Bremen,0,0,1,0,0,0
